Location,District,District_PriceCode,Area,Area_PriceCode,Land Area,Bedrooms,Floor,Facing,Facing_PriceCode,Road Access,Price
"'Radha Krishna, K'",K,40271779.3,Radha Krishna,26500000.0,3.0,5,2.5,S,38378801.08,13,26500000
"'Sano bharyang, K'",K,40271779.3,Sano Bharyang,35300000.0,5.5,6,2.5,SW,39995597.48,13,37500000
"'Buddha Chowk, K'",K,40271779.3,Buddha Chowk,30375000.0,3.0,6,3.0,NW,36240206.19,12,22500000
"'Sano bharyang, K'",K,40271779.3,Sano Bharyang,35300000.0,3.1,5,2.5,W,35035732.01,13,26000000
"'Chamati, K'",K,40271779.3,Chamati,48083333.33,2.5,8,2.5,E,40021095.89,20,29500000
"'Swayambhu, K'",K,40271779.3,Swayambhu,34017647.06,4.0,4,2.0,N,36524064.17,16,33500000
"'Nagarjun, K'",K,40271779.3,Nagarjun,44030000.0,4.0,4,2.5,E,40021095.89,13,30000000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,6.7,9,3.0,W,35035732.01,10,38500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.0,5,2.0,E,40021095.89,13,27500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.0,6,2.5,N,36524064.17,13,27500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,5.0,7,3.0,E,40021095.89,13,34500000
"'Sano bharyang, K'",K,40271779.3,Sano Bharyang,35300000.0,4.2,5,2.5,SE,41320000.0,20,49000000
"'Chamati, K'",K,40271779.3,Chamati,48083333.33,2.5,5,3.0,S,38378801.08,20,27000000
"'Sorhakhutte, K'",K,40271779.3,Sorhakhutte,43900000.0,2.3,12,3.0,E,40021095.89,7,25000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.5,6,2.5,E,40021095.89,13,27500000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,5.0,7,3.5,SW,39995597.48,13,38000000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,4.5,8,2.5,S,38378801.08,13,39000000
"'Baneshwor, K'",K,40271779.3,Baneshwor,51242857.14,5.3,3,2.5,S,38378801.08,8,33000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,2.2,3,2.5,S,38378801.08,13,14500000
"'Dhapasi Height, K'",K,40271779.3,Dhapasi Height,127500000.0,14.0,2,2.0,NE,38939095.74,14,127500000
"'Hattiban, L'",L,34535434.84,Hattiban,39415384.62,3.0,5,3.5,S,38378801.08,13,21500000
"'Sorhakhutte, K'",K,40271779.3,Sorhakhutte,43900000.0,7.0,9,2.5,SE,41320000.0,8,65000000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,3.5,4,2.5,SE,41320000.0,14,28500000
"'Bafal, K'",K,40271779.3,Bafal,36767857.14,4.0,4,2.5,S,38378801.08,14,41000000
"'Nagarjun, K'",K,40271779.3,Nagarjun,44030000.0,2.7,4,1.0,N,36524064.17,13,25500000
"'Nagarjun, K'",K,40271779.3,Nagarjun,44030000.0,3.0,6,2.5,E,40021095.89,13,32000000
"'Chandragiri, K'",K,40271779.3,Chandragiri,22463636.36,4.0,6,2.5,E,40021095.89,13,26500000
"'Chandragiri, K'",K,40271779.3,Chandragiri,22463636.36,5.0,6,2.5,E,40021095.89,13,23500000
"'Chamati, K'",K,40271779.3,Chamati,48083333.33,2.3,7,2.5,E,40021095.89,16,26500000
"'Sano bharyang, K'",K,40271779.3,Sano Bharyang,35300000.0,5.0,6,2.5,W,35035732.01,13,39800000
"'Hattiban, L'",L,34535434.84,Hattiban,39415384.62,5.5,5,1.0,E,40021095.89,13,34000000
"'Kaushaltar, B'",B,29873684.19,Kaushaltar,24300000.0,4.0,5,2.5,N,36524064.17,10,32000000
"'Syuchatar, K'",K,40271779.3,Syuchatar,27519230.77,4.0,5,3.5,NE,38939095.74,13,39500000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,3.7,6,3.5,NW,36240206.19,13,28500000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,3.0,6,2.0,SW,39995597.48,13,26000000
"'Sano bharyang, K'",K,40271779.3,Sano Bharyang,35300000.0,2.3,5,2.0,E,40021095.89,14,30000000
"'Satungal, K'",K,40271779.3,Satungal,20550000.0,3.0,5,2.5,NE,38939095.74,10,19500000
"'Satungal, K'",K,40271779.3,Satungal,20550000.0,2.3,5,2.5,NE,38939095.74,10,18500000
"'Naikap, K'",K,40271779.3,Naikap,27187500.0,8.0,11,2.5,NE,38939095.74,13,46500000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,3.1,5,2.0,NE,38939095.74,13,29000000
"'Gokarneswhor, K'",K,40271779.3,Gokarneswhor,24166666.67,4.5,11,3.0,SE,41320000.0,12,35000000
"'Hattiban, L'",L,34535434.84,Hattiban,39415384.62,2.3,4,1.5,S,38378801.08,13,21500000
"'Godamchaur, L'",L,34535434.84,Godamchaur,29000000.0,3.2,6,2.5,S,38378801.08,13,29000000
"'Sano bharyang, K'",K,40271779.3,Sano Bharyang,35300000.0,3.0,4,2.5,N,36524064.17,13,22500000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,3.2,5,2.5,W,35035732.01,13,28500000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,9.0,5,2.5,N,36524064.17,16,55000000
"'Bafal, K'",K,40271779.3,Bafal,36767857.14,4.2,4,2.5,N,36524064.17,20,40000000
"'Kuleshwor, K'",K,40271779.3,Kuleshwor,51166666.67,7.0,7,2.5,N,36524064.17,22,75000000
"'Chandragiri, K'",K,40271779.3,Chandragiri,22463636.36,5.1,6,3.5,N,36524064.17,13,27000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,8.0,6,2.5,NE,38939095.74,10,60000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,3.3,4,2.5,SW,39995597.48,14,37500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.1,5,2.0,SE,41320000.0,13,28500000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,8.0,5,2.5,S,38378801.08,16,60000000
"'Nagarjun, K'",K,40271779.3,Nagarjun,44030000.0,3.0,8,2.5,E,40021095.89,13,31000000
"'Nagarjun, K'",K,40271779.3,Nagarjun,44030000.0,2.2,4,2.0,E,40021095.89,13,27500000
"'Bafal, K'",K,40271779.3,Bafal,36767857.14,3.0,5,2.5,W,35035732.01,12,28500000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,3.0,6,2.5,N,36524064.17,16,22000000
"'Bafal, K'",K,40271779.3,Bafal,36767857.14,4.0,7,3.0,N,36524064.17,13,28500000
"'Nagarjun, K'",K,40271779.3,Nagarjun,44030000.0,3.0,6,2.5,N,36524064.17,13,20500000
"'Nagarjun, K'",K,40271779.3,Nagarjun,44030000.0,2.2,4,3.0,S,38378801.08,16,18000000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,3.5,4,2.5,SE,41320000.0,13,35000000
"'Nagarjun, K'",K,40271779.3,Nagarjun,44030000.0,3.8,4,2.5,SE,41320000.0,13,24000000
"'Nakhu, L'",L,34535434.84,Nakhu,31019047.62,5.2,4,2.5,NE,38939095.74,13,39000000
"'Nagarjun, K'",K,40271779.3,Nagarjun,44030000.0,6.0,9,3.5,E,40021095.89,13,47000000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,7.2,5,2.5,NE,38939095.74,16,50000000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,5.0,4,2.5,SE,41320000.0,16,37500000
"'Ramkot, K'",K,40271779.3,Ramkot,25384615.38,3.3,4,2.5,SW,39995597.48,13,24000000
"'Dallu, K'",K,40271779.3,Dallu,36944444.44,3.0,4,3.5,N,36524064.17,13,29500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,20.0,4,3.0,E,40021095.89,13,125000000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,4.5,6,2.5,NE,38939095.74,22,33500000
"'Raniban, K'",K,40271779.3,Raniban,37400000.0,4.2,6,3.5,SW,39995597.48,20,42500000
"'Raniban, K'",K,40271779.3,Raniban,37400000.0,4.3,3,2.5,E,40021095.89,20,42500000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,3.5,5,2.5,E,40021095.89,13,29000000
"'Bafal, K'",K,40271779.3,Bafal,36767857.14,4.0,5,3.5,SW,39995597.48,13,28500000
"'Lolang, K'",K,40271779.3,Lolang,19860000.0,4.1,6,2.5,SW,39995597.48,10,18500000
"'Thulo Bharayang, K'",K,40271779.3,Thulo Bharayang,35125000.0,3.0,4,3.0,E,40021095.89,13,28000000
"'Thulo Bharayang, K'",K,40271779.3,Thulo Bharayang,35125000.0,3.2,5,2.5,S,38378801.08,10,32500000
"'Ramkot, K'",K,40271779.3,Ramkot,25384615.38,4.0,6,3.5,NE,38939095.74,26,30500000
"'Tarakeshwar, K'",K,40271779.3,Tarakeshwar,20000000.0,3.2,6,2.5,NW,36240206.19,20,36000000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,3.0,4,3.5,E,40021095.89,13,26000000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,4.0,5,2.5,E,40021095.89,15,26500000
"'Sano bharyang, K'",K,40271779.3,Sano Bharyang,35300000.0,5.0,8,4.0,SW,39995597.48,16,43000000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,4.0,6,2.5,W,35035732.01,16,30500000
"'Golfutar, K'",K,40271779.3,Golfutar,47734782.61,8.0,7,5.0,N,36524064.17,14,77500000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,3.2,7,2.5,E,40021095.89,13,23500000
"'Dallu, K'",K,40271779.3,Dallu,36944444.44,4.0,7,3.0,S,38378801.08,13,46500000
"'Syuchatar, K'",K,40271779.3,Syuchatar,27519230.77,4.5,7,3.0,S,38378801.08,10,22000000
"'Dallu, K'",K,40271779.3,Dallu,36944444.44,4.0,6,3.0,S,38378801.08,13,40000000
"'Banglamukhi, K'",K,40271779.3,Banglamukhi,29000000.0,3.2,7,2.5,E,40021095.89,16,29000000
"'Sano bharyang, K'",K,40271779.3,Sano Bharyang,35300000.0,3.2,4,2.5,SE,41320000.0,14,27500000
"'Nagarjun, K'",K,40271779.3,Nagarjun,44030000.0,3.0,4,3.5,E,40021095.89,12,20000000
"'Raniban, K'",K,40271779.3,Raniban,37400000.0,5.5,5,3.0,N,36524064.17,18,62000000
"'Magargaun, L'",L,34535434.84,Magargaun,30000000.0,3.3,4,3.0,W,35035732.01,13,30000000
"'Raniban, K'",K,40271779.3,Raniban,37400000.0,3.0,3,2.5,W,35035732.01,13,30000000
"'Raniban, K'",K,40271779.3,Raniban,37400000.0,5.0,5,2.5,S,38378801.08,22,47500000
"'Hattigauda, K'",K,40271779.3,Hattigauda,40888888.89,7.0,7,2.5,SE,41320000.0,22,30000000
"'Hattiban, L'",L,34535434.84,Hattiban,39415384.62,5.0,4,2.5,E,40021095.89,22,26000000
"'Chandragiri, K'",K,40271779.3,Chandragiri,22463636.36,4.0,4,2.5,NE,38939095.74,13,25500000
"'Syuchatar, K'",K,40271779.3,Syuchatar,27519230.77,4.0,5,2.5,N,36524064.17,14,22000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,5.0,5,2.5,S,38378801.08,13,37500000
"'Ramkot, K'",K,40271779.3,Ramkot,25384615.38,3.0,5,3.0,N,36524064.17,12,18500000
"'Swayambhu, K'",K,40271779.3,Swayambhu,34017647.06,2.7,6,2.5,N,36524064.17,12,25000000
"'Sano bharyang, K'",K,40271779.3,Sano Bharyang,35300000.0,3.1,6,2.5,S,38378801.08,13,25000000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,3.1,6,2.5,S,38378801.08,20,35000000
"'Nakhipot, L'",L,34535434.84,Nakhipot,39136363.64,3.7,4,2.5,W,35035732.01,18,28500000
"'Gairgaun, K'",K,40271779.3,Gairgaun,35300000.0,4.5,8,1.0,W,35035732.01,13,23500000
"'Tokha, K'",K,40271779.3,Tokha,26794117.65,3.0,3,2.5,SE,41320000.0,16,22500000
"'Tokha, K'",K,40271779.3,Tokha,26794117.65,4.0,6,2.5,NW,36240206.19,13,27000000
"'Grande Hospital, K'",K,40271779.3,Grande Hospital,34471428.57,3.3,4,3.0,SW,39995597.48,16,37000000
"'Khumaltar, L'",L,34535434.84,Khumaltar,38023809.52,4.0,6,3.0,E,40021095.89,13,35000000
"'Khumaltar, L'",L,34535434.84,Khumaltar,38023809.52,3.5,6,2.5,S,38378801.08,16,25000000
"'Jharuwarasi, L'",L,34535434.84,Jharuwarasi,14500000.0,6.0,4,3.0,E,40021095.89,20,16000000
"'Bafal, K'",K,40271779.3,Bafal,36767857.14,3.0,6,2.5,N,36524064.17,12,35000000
"'changu Narayan, K'",K,40271779.3,Changu Narayan,26800000.0,3.1,5,2.5,SE,41320000.0,12,27500000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,4.0,6,2.5,W,35035732.01,10,33000000
"'Kapan, K'",K,40271779.3,Kapan,24537096.77,4.6,5,2.5,SW,39995597.48,15,47500000
"'Tarakeshwar, K'",K,40271779.3,Tarakeshwar,20000000.0,5.0,7,2.5,SE,41320000.0,18,23000000
"'Sano bharyang, K'",K,40271779.3,Sano Bharyang,35300000.0,10.0,8,3.5,W,35035732.01,14,50000000
"'Banasthali, K'",K,40271779.3,Banasthali,47525000.0,11.0,4,2.0,E,40021095.89,20,70000000
"'Nepaltar, K'",K,40271779.3,Nepaltar,23085714.29,5.3,6,3.5,W,35035732.01,13,36500000
"'Dahachowk, K'",K,40271779.3,Dahachowk,18250000.0,4.0,4,3.0,E,40021095.89,13,18500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,7.5,5,2.5,NE,38939095.74,13,55000000
"'Sano bharyang, K'",K,40271779.3,Sano Bharyang,35300000.0,4.5,6,3.5,SW,39995597.48,13,31500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,16.0,4,5.0,N,36524064.17,13,70000000
"'Sano bharyang, K'",K,40271779.3,Sano Bharyang,35300000.0,3.3,4,2.5,NE,38939095.74,13,27000000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,3.5,3,2.5,S,38378801.08,12,28000000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,3.0,5,2.5,S,38378801.08,16,23000000
"'Kusunti, L'",L,34535434.84,Kusunti,47312500.0,5.4,4,2.5,NW,36240206.19,16,36500000
"'Mahankal, K'",K,40271779.3,Mahankal,28250000.0,4.3,6,1.0,E,40021095.89,16,23000000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,4.3,6,2.5,SE,41320000.0,16,24000000
"'Dallu, K'",K,40271779.3,Dallu,36944444.44,4.7,5,3.5,W,35035732.01,16,40000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,21.0,5,3.0,S,38378801.08,16,105000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,6.0,5,2.5,N,36524064.17,16,45000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,10.0,5,2.5,SE,41320000.0,16,120000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,8.0,5,3.5,W,35035732.01,20,100000000
"'Sano bharyang, K'",K,40271779.3,Sano Bharyang,35300000.0,3.5,4,2.0,S,38378801.08,12,30000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,7.5,4,3.5,SW,39995597.48,16,55000000
"'Gongabu, K'",K,40271779.3,Gongabu,42027777.78,12.0,14,2.5,NW,36240206.19,16,90000000
"'Bouddha, K'",K,40271779.3,Bouddha,61083333.33,11.0,11,2.5,S,38378801.08,12,185000000
"'Halchowk, K'",K,40271779.3,Halchowk,31000000.0,4.5,5,2.5,S,38378801.08,13,36000000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,5.3,6,2.5,NE,38939095.74,13,31500000
"'Dhapasi, K'",K,40271779.3,Dhapasi,43197058.82,4.0,6,2.5,SW,39995597.48,13,25000000
"'Sano bharyang, K'",K,40271779.3,Sano Bharyang,35300000.0,4.3,5,2.5,E,40021095.89,13,34000000
"'Chhauni, K'",K,40271779.3,Chhauni,40166666.67,4.6,5,3.0,SE,41320000.0,20,27000000
"'Raniban, K'",K,40271779.3,Raniban,37400000.0,4.5,5,2.5,W,35035732.01,20,30000000
"'Satungal, K'",K,40271779.3,Satungal,20550000.0,3.6,5,2.5,E,40021095.89,16,18000000
"'Satungal, K'",K,40271779.3,Satungal,20550000.0,3.6,5,2.5,E,40021095.89,12,18000000
"'Thankot, K'",K,40271779.3,Thankot,16989743.59,3.0,2,2.5,E,40021095.89,16,14000000
"'Halchowk, K'",K,40271779.3,Halchowk,31000000.0,4.3,4,2.5,N,36524064.17,16,26000000
"'Swayambhu, K'",K,40271779.3,Swayambhu,34017647.06,4.0,5,2.5,N,36524064.17,13,34000000
"'Tahachal, K'",K,40271779.3,Tahachal,72333333.33,4.5,7,2.5,NE,38939095.74,16,55000000
"'Tahachal, K'",K,40271779.3,Tahachal,72333333.33,4.5,7,2.5,N,36524064.17,16,52500000
"'Kalanki, K'",K,40271779.3,Kalanki,26308823.53,4.5,4,2.5,SW,39995597.48,16,30000000
"'Raniban, K'",K,40271779.3,Raniban,37400000.0,4.5,5,2.5,N,36524064.17,16,30000000
"'Tarakeshwar, K'",K,40271779.3,Tarakeshwar,20000000.0,4.5,5,2.5,N,36524064.17,16,21000000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,4.5,4,2.5,N,36524064.17,16,26000000
"'Bhatbhateni, K'",K,40271779.3,Bhatbhateni,30000000.0,4.5,3,3.0,S,38378801.08,16,30000000
"'Syuchatar, K'",K,40271779.3,Syuchatar,27519230.77,4.7,4,2.5,S,38378801.08,16,16000000
"'Sano bharyang, K'",K,40271779.3,Sano Bharyang,35300000.0,6.3,5,2.5,NW,36240206.19,16,35000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,8.0,5,2.0,N,36524064.17,16,48000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,4.0,5,3.0,W,35035732.01,12,29000000
"'Satdobato, L'",L,34535434.84,Satdobato,41446666.67,3.0,5,4.5,W,35035732.01,10,47500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,2.3,4,2.5,W,35035732.01,10,19900000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,7.0,4,2.5,NW,36240206.19,12,40000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,3.2,4,2.5,NW,36240206.19,13,33000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,4.3,5,2.5,NE,38939095.74,14,40000000
"'Gyaneshwor, K'",K,40271779.3,Gyaneshwor,40000000.0,2.2,13,5.5,W,35035732.01,10,45000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,5.0,5,3.0,E,40021095.89,12,30000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,5.2,6,3.0,NE,38939095.74,13,49900000
"'Kharibot, K'",K,40271779.3,Kharibot,32900000.0,3.0,4,2.5,S,38378801.08,16,24500000
"'Bafal, K'",K,40271779.3,Bafal,36767857.14,4.0,4,4.0,SE,41320000.0,13,25000000
"'Khumaltar, L'",L,34535434.84,Khumaltar,38023809.52,4.0,4,2.5,SE,41320000.0,20,42500000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,6.2,4,2.5,SE,41320000.0,12,65000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,4.2,4,2.5,SW,39995597.48,13,36000000
"'Khumaltar, L'",L,34535434.84,Khumaltar,38023809.52,5.0,6,3.5,NW,36240206.19,14,58000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,3.2,5,3.5,SE,41320000.0,12,25000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,5.2,4,3.0,SE,41320000.0,16,48000000
"'Tahachal, K'",K,40271779.3,Tahachal,72333333.33,4.1,4,3.0,N,36524064.17,20,66500000
"'Dhapasi, K'",K,40271779.3,Dhapasi,43197058.82,9.6,5,2.5,NE,38939095.74,14,133000000
"'Thecho, L'",L,34535434.84,Thecho,45833333.33,7.0,5,3.5,E,40021095.89,12,85000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,5.0,4,2.5,NE,38939095.74,12,55000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,3.1,4,2.5,S,38378801.08,20,47500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.2,5,3.0,S,38378801.08,13,29500000
"'Sanepa, L'",L,34535434.84,Sanepa,71436842.11,5.0,5,2.5,NW,36240206.19,10,63500000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,7.0,5,2.5,W,35035732.01,13,85000000
"'Maharajgunj, K'",K,40271779.3,Maharajgunj,66125000.0,11.0,4,2.5,S,38378801.08,12,105000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,7.0,4,2.5,E,40021095.89,26,64000000
"'Sunakothi, L'",L,34535434.84,Sunakothi,41100000.0,4.0,3,2.5,N,36524064.17,20,35000000
"'Kapan, K'",K,40271779.3,Kapan,24537096.77,3.0,6,2.5,S,38378801.08,16,22000000
"'Dhobighat, L'",L,34535434.84,Dhobighat,61000000.0,3.0,4,2.5,S,38378801.08,16,37500000
"'Hattiban, L'",L,34535434.84,Hattiban,39415384.62,6.0,5,2.0,S,38378801.08,20,80000000
"'Satdobato, L'",L,34535434.84,Satdobato,41446666.67,4.2,6,3.5,SE,41320000.0,13,55000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,3.3,4,2.5,SW,39995597.48,13,55000000
"'Sanepa, L'",L,34535434.84,Sanepa,71436842.11,9.0,5,2.5,SW,39995597.48,20,77500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,12.0,7,2.5,N,36524064.17,13,160000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,4.1,5,2.5,S,38378801.08,13,31900000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,3.0,4,2.5,W,35035732.01,13,25000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,6.4,5,2.5,NW,36240206.19,13,62500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,12.0,7,2.5,N,36524064.17,12,160000000
"'Hattiban, L'",L,34535434.84,Hattiban,39415384.62,2.2,4,2.5,N,36524064.17,12,28000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,5.0,6,2.5,S,38378801.08,25,48000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.1,5,3.0,N,36524064.17,13,25000000
"'Sanepa, L'",L,34535434.84,Sanepa,71436842.11,5.0,4,2.5,W,35035732.01,19,33500000
"'Sanepa, L'",L,34535434.84,Sanepa,71436842.11,5.0,4,2.5,NW,36240206.19,19,35000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,4.0,4,2.5,NE,38939095.74,18,40000000
"'Nakhipot, L'",L,34535434.84,Nakhipot,39136363.64,7.0,5,2.5,E,40021095.89,13,60000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.5,4,2.5,W,35035732.01,12,25000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.3,5,2.0,E,40021095.89,12,27000000
"'Gwarko, L'",L,34535434.84,Gwarko,27142857.14,3.0,5,2.5,N,36524064.17,12,27500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,11.0,5,2.5,SE,41320000.0,16,110000000
"'Hattiban, L'",L,34535434.84,Hattiban,39415384.62,3.3,6,2.5,NE,38939095.74,15,32500000
"'Hattiban, L'",L,34535434.84,Hattiban,39415384.62,3.1,5,2.0,SW,39995597.48,13,28000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.2,6,3.0,W,35035732.01,12,31000000
"'Baneshwor, K'",K,40271779.3,Baneshwor,51242857.14,5.0,4,2.5,S,38378801.08,13,40000000
"'Tokha, K'",K,40271779.3,Tokha,26794117.65,6.0,3,2.5,N,36524064.17,15,35000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,5.2,6,2.0,E,40021095.89,20,31500000
"'Ochu Height, L'",L,34535434.84,Ochu Height,28750000.0,3.2,6,2.5,S,38378801.08,13,29000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,4.2,5,3.0,E,40021095.89,20,42500000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,4.0,4,2.0,SE,41320000.0,12,46500000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,4.0,5,2.5,N,36524064.17,20,40000000
"'Sanepa, L'",L,34535434.84,Sanepa,71436842.11,5.0,6,3.0,NE,38939095.74,16,59500000
"'Nakhu, L'",L,34535434.84,Nakhu,31019047.62,5.0,4,2.5,E,40021095.89,13,39000000
"'Setipakha, L'",L,34535434.84,Setipakha,25400000.0,4.0,8,3.0,E,40021095.89,13,32000000
"'Setipakha, L'",L,34535434.84,Setipakha,25400000.0,4.0,8,3.0,E,40021095.89,13,32500000
"'Sunakothi, L'",L,34535434.84,Sunakothi,41100000.0,7.1,4,2.5,S,38378801.08,20,51500000
"'Kalanki, K'",K,40271779.3,Kalanki,26308823.53,4.0,8,3.5,S,38378801.08,10,35000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,4.3,4,2.5,E,40021095.89,20,32500000
"'Bhangal, K'",K,40271779.3,Bhangal,26641463.41,3.1,5,2.5,N,36524064.17,13,32000000
"'Sukedhara, K'",K,40271779.3,Sukedhara,38941379.31,5.2,5,2.5,S,38378801.08,13,55000000
"'Setipakha, L'",L,34535434.84,Setipakha,25400000.0,2.3,5,2.5,E,40021095.89,13,23000000
"'Chandragiri, K'",K,40271779.3,Chandragiri,22463636.36,3.3,3,2.0,E,40021095.89,20,17000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,2.3,5,3.5,S,38378801.08,13,24000000
"'Tikathali, L'",L,34535434.84,Tikathali,21964285.71,4.0,4,2.5,S,38378801.08,13,27500000
"'Tikathali, L'",L,34535434.84,Tikathali,21964285.71,3.2,4,2.5,S,38378801.08,13,22500000
"'Lubhu, L'",L,34535434.84,Lubhu,20353333.33,4.2,4,2.5,E,40021095.89,13,18000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.2,3,2.5,S,38378801.08,14,25000000
"'Setipakha, L'",L,34535434.84,Setipakha,25400000.0,3.1,1,1.0,NE,38939095.74,13,16500000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,6.3,5,2.5,S,38378801.08,12,51000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,7.0,5,2.5,E,40021095.89,20,59900000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,3.2,5,2.5,N,36524064.17,13,27500000
"'Sudal, B'",B,29873684.19,Sudal,13733333.33,4.0,2,1.0,E,40021095.89,13,12700000
"'Baluwatar, K'",K,40271779.3,Baluwatar,77346153.85,4.0,4,2.5,SE,41320000.0,20,22500000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,6.0,6,3.5,S,38378801.08,18,61000000
"'Hattiban, L'",L,34535434.84,Hattiban,39415384.62,4.1,5,3.5,S,38378801.08,18,36900000
